The wait staff was attentive without being overbearing, and our waiter gave thoughtful advice on dishes that would be suitable for the children.	staff#1	food#0
Dim, candlelit dining room is accented by a funky star pointed bar and multi-colored ceiling lamps, with trendy upbeat music in the background.	place#0	miscellaneous#1	ambience#1
The prices weren't bad though - dinner ended up at $80 with tip and we had a couple drinks as well.	price#1	food#0
They always greet me and my friends warmly, deliver food promptly, are happy to answer questions about the menu, and they almost always throw in a free dessert at the end of the meal!	food#1	menu#0
$45 a head with tip for bad gnocchi, mediocre wine (as recommended by a condescending waiter, who thought himself oh-so-nice) and the feeling that our companions (at our shared table) were listening in on all our chatter.	food#-1	miscellaneous#0
Our cocktails were ok but at ridiculous dance club prices.	food#1	price#-1
We (naturally) asked for a discount when the bill came, and our waitress disappeared for a moment and offered us.	price#0	staff#-1
Luckily, I made reservations for our group or else it would have been a long wait.	miscellaneous#0	service#-1
The decor isn't the best and the place is very modest, but if you're around Ditmars Blvd.	ambience#-1	place#1
The food is great and I found it to be fresh and the prices are below to average compared to other Greek Restaurants.	food#1	price#-1
Once we eventaully got seated (all tables are practically on top of each other), we were hustled through our meal by a waitstaff that clearly knows how quickly they need to turn the table over.	place#0	food#0	staff#1
I went for dinner at Lucy the other night with five friends and it was the best experience I've had in a long time.	food#0	miscellaneous#-1
Didn't get a call so I thought all was ok-they didn't have a reservation and wouldn't seat us for over an hour even though no one else was waiting and I saw several empty tables.	miscellaneous#0	place#-1
When we were finally seated about half an hour after my reservation, the waitress took her time taking our order.	miscellaneous#0	staff#-1
The only apparent flavor in any of the dishes was heat, and a table of four gourmands left at least half of our meals on our plates.	ambience#-1	miscellaneous#0	food#0
impressive balcony seating and while they forgot to give us the cold appetizers, the waiter and maitre'd more than made up for it by being most accomodating to us.	place#0	staff#1
The dessert was as good as the waiter said it would be.	food#1	staff#0
The Food The menu is better suited to the snacking at the long bar than dining in the compact dining area.	food#1	place#0
After asking several different people find our waiter, he returned to say he couldn't find any wine and begged us to order sake instead.	staff#-1	food#0
When we asked if the waiter could put the lights back on, he said:we have this complaint every night but the owner thinks it's more 'Parisian'!	staff#-1	ambience#0
i have been waiting for 15 mn ( no food menu , no cocktail menu , no one even say hi to me ).	service#0	menu#-1
Summary - good food which they rush you through and do everything to up your bill.	food#1	price#0
The high light was the fondue, that we never got because again the server said the kitchen was too busy.	food#1	staff#0	place#-1
The waiters have been there for YEARS and they know their steak is amazing.	staff#0	food#1
The deli-diner-soul-food menu, featuring everything from matzo balls to barbecued chicken and ribs to 10-ounce burgers, is available until late.	menu#1	food#0
Very claustrophobic place so expect it to be really crowded during lunch.	place#-1	food#0
Not the best ambience and the service is sometimes just mediocre, but the quality of the food is incredible.	ambience#-1	service#-1	food#1
I have to say that I've been there only during brunch time but the service even though slow, it was good.	food#0	service#-1
The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.	service#1	food#1	price#-1
The portions are like a buffett for breakfast.	miscellaneous#-1	food#0
Service is FAST so if you are dining, order entrees after receiving apps.	service#1	food#0
Dinner is okay - not many vegetarian options, and the portions are small.	food#0	miscellaneous#-1
When the manager was asked for things did imporve but 2 hours to get our meal.	staff#-1	food#0
Bread bar couldn't get anything right except water refills (good job to the water guy).	place#-1	food#0
The Food Chef Tom Kearney (Blue Hill, Jean-Georges) presides over the contemporary, pared-down menu.	staff#1	menu#0
Service was slow and spotty; had to flag the waiter down many a time to get drink and food orders in.	service#-1	staff#-1	food#0
Although the place had an actual makeover not long ago, the food or chef needs to be changed.	place#0	food#-1
The place looks like the inside of a factory, with its steel drums, over-amped A/C and hard wooden benches, and the industrial decor seeps into overly streamlined menu and passionless food.	menu#0	food#-1
I had to try the sweet tea, which was served in a plastic cup at room temperture.	food#1	service#0	miscellaneous#0
I can only say that the soup dumplings are almost as good as Joe's Shanghai and some dishes I had (like Eight Spice appetizer) were tasty while others (Shanghai style Shumai) were less so.	food#1	miscellaneous#0
We were a large group and would highly recommend all the drinks and foodThe manager on duty was understanding that our friends were very late and held our reservation.	food#1	staff#1	miscellaneous#0
Start off with an expertly mixed cocktail or glass of wine at the beautiful bar.	food#0	place#1
The wait staff is slow, full of attitude and forgettful--often taking 20 minutes to bring another round of food and drinks.	staff#-1	food#0
The menu contains both Japanese fusion and plain Italian dishes - everyone should be able to find something they like.	menu#0	miscellaneous#0	food#1
We waited half an hour just to get menus, and watched another table of 10 people leave because they had been ignored by the (single) waiter.	menu#0	staff#-1
If you don't mind interacting with sour-puss employees, then by all means, enjoy the treats at Sweet Melissa.	staff#0	service#1
The Scene The consistent lines at this bustling Japanese tapas hot spot don't lie: Yokocho's fresh, reasonably priced comfort food and social atmosphere draw a youthful clientele of cultural natives and gaijin alike.	miscellaneous#0	food#1	ambience#1
Upon reading the $44 prix fixe menu (a fair price for good food), we realized half of the Appetizers and Entrees required an additional supplement ranging from five dollars to $105!	menu#0	price#1	food#1
There are times when there is a long wait at lunch so be safe and make a reservation.	service#-1	food#0	miscellaneous#0
Our meal was interrupted several times by the arguments between our waiter and the maitre 'd.	food#0	staff#-1
for ANYONE to come and take our dessert order (we had previously seen our waitress going outside for a cigarette break and never coming back).	food#0	staff#-1
not only were we waiting for half an hour with reservations, once we got seated we waited another 15+ minutes for the waiter to come and take out drink menu.	service#0	miscellaneous#0	menu#0	staff#-1
Evidently, our waiter went to the Mediterrean for our humus pita because it took about 25 minutes.	staff#-1	food#0
The Food There's no need to slump into a well-known comfort zone of teriyaki and udon.	ambience#1	food#0
The outdoor patio is really nice in good weather, but what ambience the indoors possesses is negated by the noise and the crowds.	place#1	ambience#0
I'm not going to trash the place simply because I had a bad experience there, but here's the facts: the food is very good, the portions are small-to-medium, and the prices are large.	place#-1	food#1	miscellaneous#-1	price#-1
The bar was a disaster because there were no tables for anyone, and drinks took 20 minutes to receive.	place#-1	food#0
For spending over $100 per person for dinner, i would think that the waiter would put my plate of food down for me instead of handing me my dish.	food#0	staff#-1
Called to make a reservation and b/c the man who answered was so nice decided to chance it.	miscellaneous#0	staff#1
I have told so many people to come here even my friend from Japan and we all love it, especially when we get the room for all of us to sit in our own little world eating tons of good sushi!	place#0	food#1
it's one of the cheapest eats in the city and the food is not bad if you sit at the bar only - they have a decent chicken and/or beef tender tips but they cook with a lot of garlic so beware.	place#0	food#1
Once we had our menus we were nearly assaulted by wait staff asking if we were ready to order.	menu#0	staff#-1
The staff is constantly disappearing from the restaurant, making it impossible to get drink refills or to get the check.	staff#-1	food#0
They bought the same surly staff, it still took way too long for food, drink, ANY SERVICE and the food is still $ 12.	staff#-1	food#0	service#0
Overall, I would rather go to a chain coffee house up the street for the same priced coffee, but a much more relaxing atmosphere, and no one forgetting my order.	food#-1	ambience#1
Cheese on the bottom, sauce on top - not too thick or doughy.	food#-1	miscellaneous#0
I went for lunch yesterday and had a lovely time.	food#0	miscellaneous#1
yes as I sat at the table waiting just under 1 HOUR for my food, i was quite tempted to step across the road for a quick snack.	service#0	food#1
Forget Brunch- there are usually people waiting outside, although the brunches are delish as well!	service#0	food#1
We didn't see the solitary waitress after seating ourself for over 10 minutes.	staff#-1	place#0
Don't expect trendy atmosphere: room looks like it could have been designed in 1940s, but who cares - it's actually comfortable and inviting; with great food and unbeatable value, you can't go wrong.	ambience#-1	food#1	miscellaneous#1
The hostess was inefficiently seating people and disappeared for minutes at a time, letting the line grow to 15+ people waiting to put their names on the list.	staff#-1	place#0	service#0
The pizza is baked in a wood burning oven and the flavor is fantastic.	food#0	ambience#1
The cultured wait staff were accommodating and helped explain and pronounce the items off the menu.	staff#1	menu#0
Our waitress was pleasant but slow, and the food is simply not good enough to be treated like a nuisance.	staff#1	food#-1
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.	staff#-1	food#1	miscellaneous#0
Although we were seated right away and the waiter brought menus promptly as well as drink, he was almost never at our table despite being at the other tables right next to ours.	staff#1	menu#0	food#0
The waiter was conspicuously eyeing our table the entire meal and there was a lot of scurrying by the wait staff in general.	staff#-1	miscellaneous#0	food#0
We were rudely told by the waiter that chips are only available at the bar.	staff#-1	food#0	place#0
AND, the waitstaff likes to lick its fingers when cutting cakes/pies and serves hot and cold drinks by holding the glass or cup around the brim/top.	staff#-1	food#0	miscellaneous#0
It's very reasonably priced considering the size of portions.	price#1	miscellaneous#0
Disappointed in the selection on the restaurant week menu (which did not include any steak entrees) but impressed with the actual food- everything was very good- fresh and innovative- saffron risotto was not too powerful and the entrees were all good.	menu#0	food#-1
Its not cheap, it was $10 for a burger and fries, and when i was there, the waiter had dropped a FULL glass of coke on a patron, soaking her through!	food#0	staff#-1	miscellaneous#0
The specials of the day are the way to go.	food#1	miscellaneous#0
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	food#1	staff#0
Curries are another menu highlight, with several choices including Pa Nang with coconut milk, lemongrass leaves, onions and peppers, and Gang Paa with hot and spicy chili sauce.	menu#1	food#0
The only downer was the fruit fondue desert from the prie fixe menu wasn't as good as it looked (the chocolate was runny), and the wait between our salad and main course was too long.	food#-1	menu#0	service#-1
The food was very good but the portions are pretty small, so while the prices are low, the place is not quite a bargain it seems to be.	food#1	miscellaneous#-1	price#1	place#-1
They lost our reservations and the manager quickly came over and apologized and then gave us a free round of drinks and free dessert.	miscellaneous#0	staff#1
The service was unattentive and the only time she came over was to aggressively push drinks on us.	service#-1	food#0
From the overstuffed menu to the placemats advertising spectacularly festive drinks, to the comfy booths, the decor signals -- this is indeed your grandfather's diner and thank goodness for it.	place#1	ambience#0
For the price you pay, you get good quality and deliciously thin sliced beef.	price#0	miscellaneous#1	food#1
Our waitress brought him a regular coke instead of a diet coke, and the salsa had OIL floating at the top.	staff#-1	food#0
The Scene Cooing couples find some formality and open air up in the front room, while the subterranean back area offers hunkered-down seating for loungier dining.	miscellaneous#0	ambience#1	place#0	food#0
This is definitely not a place to come for lunch because you can get the same food from a corner deli at half the price they charge here.	food#0	price#1
For example, the last time I was there the bartender seemed visibly irritated that I would ask him for a drink instead of the waitress.	staff#-1	food#0
The food was pretty good, but a little flavorless and the portions very small, including dessert.	food#1	miscellaneous#-1
I went for lunch and the staff does not welcome you upon entering.	food#0	staff#-1
I've had the ribeye, the salmon, and a burger/fries at the bar, and they were all exceptional.	food#1	place#0
I had the lentils and cous cous for lunch the next day because my friend and I had appetizers before our entrees-- portions are pretty decent for the price, and tasty to boot.	food#0	miscellaneous#1	price#0
At least you have the ambiance and lovely live piano musice being played for you while you wait.	ambience#0	miscellaneous#1
We asked for a side of dressing but the waiter told us that all the salads just had oil and vinegar so we should just use the oil and vinegar that was on the table.	food#0	staff#-1
Growling at us when we asked for water is one thing, but to just lie and make NO effort to satisfy, or apologize at these moderately high prices ($12.	food#0	price#-1
My advice: go the bathroom at home, and then go to Ginza for EXCELLENT sushi and service.	place#0	food#1	service#1
Our meal was capped of with the waiter rudely saying he needed the table for other customers.	food#0	staff#-1	miscellaneous#0
but the Server informed us that they wanted to make the soup their own and that she hopes we like it.	staff#1	food#0
The hostess had us wait in the bar while our table was set up and we ordered what had to be the best mojitos in the city.	staff#0	place#0	food#1
While the restaurant/space itself isn't so great (somewhat cramped cheesy interior, and the name implies its a burrito take-out place), the service and food outway its few cons.	place#-1	food#1	service#-1
The music was a bit loud but the song selection was great, so we blew off desert and had another round of drinks at the bar.	miscellaneous#1	food#0	place#0
Heartland is the best place in mid-town to grab a beer after work and meet the cuties that work in the building.	food#1	miscellaneous#0
The service was nice, although our food took longer than usual to arrive because it had been brought to the wrong table and accidently eaten.	service#1	food#-1	miscellaneous#-1
The server was dutiful yet insincere, the brunch drinks above average.	staff#-1	food#1
It looks like a dive but serves up fresh authentic Mexican fare you won't normally find in your average Tex-Mex style restaraunt.	food#1	place#-1
The food was very good but portions were small.	food#1	miscellaneous#-1
I prefer to sit at the bar as I don't have to listen to loud, boring conversations from the next table who always seem to be friends of the owner.	place#0	miscellaneous#0	staff#-1
I went there on my 2nd day in New York ever for a quick lunch and ended up staying and chatting with the owners wife and a waiter, Javi for two hours.	food#1	staff#0
The menu offered unique options and my friends enjoyed their food, but my lentil avacado salad was not better or more interesting than the lunch counter at Saks and my John Dory was overcooked.	menu#1	food#-1	place#0
Just look at all those people waiting outside to feat in an unadorned space of cramped shared tables?	service#0	place#1
The food was delicious, and the menu provided ample choices which suited all of the eaters in our party from the most daring to the most conservative.	food#1	menu#0	miscellaneous#1
My nice waitress even came running out of the restaurant to hand me a tiny box I had forgotten on the table.	staff#1	miscellaneous#0
While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.	service#0	miscellaneous#0	food#0	staff#-1
The chef insisted that the meat was cooked properly!?	staff#-1	food#1
warm orangey glow, nice old mexican prints, wee bar that my bf and i vowed to go back and linger at.	miscellaneous#1	place#0
I looked for months for a reasonably priced place that could accommodate about 40 people for a wedding rehearsal dinner on a Friday night.	price#1	food#0
We were coldly greeted by a hostess and wait staff who, in spite of our reservation, did not want to seat any of us, including the elderly, until our entire party had arrived.	staff#-1	miscellaneous#0
I had dinner here with a few friends recently, and while I must admit that the food and service was okay, the prices simply did not match the environment and cuisine.	food#1	service#1	price#-1
The birthday girl's dessert included a candle the staff came by with birthday wishes.	food#0	staff#1
Our meals were a moderate portion and they weren't too spicy.	food#0	miscellaneous#-1
Although she was obviously busy, she was helpful in describing certain items on the menu and suggested a duck dish that was out of this world.	menu#0	food#1
We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.	service#1	food#0
The place was a bit noisy, but sitting on the edge of the restaurant helped, and although the portions were small, w/ an appetizer it was the perfect amount of food.	miscellaneous#-1	food#1
Although the sushi was fresh, I was disappointed with the size of the portions for the price.	food#1	miscellaneous#-1	price#0
The chef will not alter any of the three tasting menus.	staff#-1	menu#1
Sure the food was - as always - very good, but we were quite outrageous about the waitress.	food#1	staff#-1
After our disappointing meal and terrible service we asked to speak to the manager (who was sitting alone having a glass of wine) when we were told he was too busy to speak to us!	service#-1	staff#-1	food#0
When I asked to speak to a manager, I was sent to voicemail, and I still haven't received a callback.	staff#-1	miscellaneous#0
Yesterday they had numerous bartenders as well as servers and the place wasn't packed and it still took 1/2 an hour to make a martini.	staff#1	place#1	food#0
The waiter handed us menus consisting of about 7 entrees, and after telling us the specials, informed us that there was no chicken.	staff#0	food#-1
Well, no secret that a brunch here on Saturday or Sunday will be a long wait - but once you bite into those pancakes, it will have been worth every minute.	food#1	service#-1
We had to remind the waiter to pour our wine (white) and then he didn't show us the label.	staff#-1	food#0
same atmosphere but food was better before years ago- octopus was like chewing a rubber tire- dumplings tasted artificial.	ambience#1	food#-1
The food and beer make up for it, but it would be nice if the staff weren't such buzz kills!	food#1	staff#-1
The waiters seemed annoyed we all ordered the restaurant week menu and were going to cut into their tips.	staff#-1	menu#0
my waitress was unable to answer my questions about the menu, and forgot to put in my order.	staff#-1	menu#0
I highly recommend the potato and cheese pierogis and the polish kielbasa entreesbut the real stars on the menu are the sides.	food#1	menu#0
Our waiter was pretty much non-existent and when he did come to our table he practically tossed our plates and wine glasses in front of us.	staff#-1	miscellaneous#0
Although my waiter had about as much personality as a dead fish, I loved the great solid food and would definately go back.	staff#-1	food#1
The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.	ambience#1	food#0	place#0	miscellaneous#1
Dinner's nothing to scream about (although there are a few winners on the menu), but solid margaritas and appetizers are well-suited for a summer evening.	menu#0	food#1
I was disappointed to hear another waiter (or it could've been the owner) was reading completely different specials (most of which I would've wanted to try if I didn't overhear at the end of our meal) to the table next to us.	staff#-1	food#0
Alongside the USDA prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	food#0	menu#1
But the price tag was high, and the food was comparable to a Las Vegas buffet for flavor and quality.	price#-1	food#1
Forget about the staff and go for the food and pleasant, if a bit cramped Lancaster, Pennsylvania like decor for comfort.	staff#-1	food#1	ambience#1
I mean Pho Viet Huong is at a good location, but face it, the broth is cloudy and oily -they're supposed to constantly dump the top layer off of the Pho broth, service is ran with attitude who cares about you, I have plenty of other customers to make money off of.	food#0	service#-1
The lengthy menu includes the likes of mee krob (glass noodles with shrimp, chicken and pork in plum sauce), nur-yang-num-tok (barbecued flank steak served with a spicy sauce), pork with chili and basil leaves and spicy, bean curd coconut milk soup.	menu#0	food#1
The Food The fun factor is high on the menu of experimental, multi-ethnic shared plates.	food#1	menu#0
Although it lacks the patina of places like Peter Luger's and Sparks, it still has a steakhouse's telltale wood paneling, chalkboard specials and decorative wine bottles.	staff#0	food#1
This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	food#1	service#-1
The food is just ok, not really memorable and not what you expect for the price but I guess the atmosphere is what you pay for.	food#1	price#-1	ambience#1
The food was good but for the prices, it was definitely not worth it.	food#1	price#-1
The menu is varied but I think it is the chicken which they do best as.	menu#0	food#1
We waited over 30 minutes to get our drinks (which were brought over my the manager) and we could not find anyhting that looked interesting on the menu.	food#0	staff#-1	menu#0
I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at.	ambience#-1	place#1
While the food was good (certainly no Il Mulino) the service was horrendous.	food#1	service#-1
the regular prices looked pretty expensive (~$15 per appetizer, ~$35 per entre) so the restaurant week menu (at $35pp) seemed like a sweet deal.	price#-1	food#0
Went there a few months ago, and while the food was really good, and I was ready for it to be pricey, the one thing that bothered me was the waiter was standing in a corner watching us eat.	food#1	staff#-1
I came in for brunch with my parents on Saturday and the place was packed.	food#0	miscellaneous#0	place#1
While the space is exceptionally small and the seating can be uncomfortable, the food is well worth the few inconveniences.	place#-1	food#1
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.	food#0	staff#-1
The waiter took my boyfriend's order, snatched away the menus and stormed away from the table without even looking at me.	staff#-1	menu#0
This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it.	miscellaneous#1	price#-1
Went early with reservation, place was empty, and they squeezed our two top in between other diners at a banquette.	miscellaneous#0	place#-1
Food and service were very good but prices were a bit high for the portions.	food#1	service#1	price#-1	miscellaneous#0
The new fall menu has a black cod with miso broth so good I thought I was at Nobu.	menu#0	food#1
Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.	food#0	staff#1
and don't be ashamed to ask for more during the hour long wait for your entrees.	service#-1	food#0
The only drawback is that the tiny cafe can only hold so many people with even less tables available, so if you are lucky enough to score a table, stay put with a date and some wine, because no place nearby can serve so much romance with such quality eats.	place#-1	food#1
The candle-lit bar is the destination of trendy wine-sippers and snackers, and the rustic-chic dining room, with brick arches that open onto a tight sidewalk terrazza, is booked weeks in advance.	place#1	food#0
I used to live in Japan, and have had some pretty good raw fish, but I was blown away by the Chef's tasting plate, which includes 6 appetizers including a stunning octopus portion and some incredible sashimi.	food#1	staff#0	miscellaneous#1
I liked the place and the people, but we really went to have dinner no appetizers as the whole dinner.	place#1	miscellaneous#1	food#-1
Our waiter was a bit weird as well, but the lounge area looked like a nice place to get a drink after work.	staff#-1	place#1	food#0
The service was really bad at several points our waiter would just leave for a cigarette for like 10 minutes while we waited for him to get us another drink or even pay the bill.	service#-1	staff#-1	food#0	price#0
I took 8 clients to lunch and was appaled by the overall service.	food#0	service#1
While the hostess claimed to have lost my reservation, we were there early enough to only have to wait about 10 minutes to seat our party of seven.	staff#-1	miscellaneous#0
deserts were slow to order as waiters passed us twice, even with the menus closed.	food#-1	staff#-1	menu#0
12/24/03  Dinner was ok, service was so- so,the worst part was the hostess - we made reservations a month before Christmas Eve for three people, you would think the table would be large enough for all three of us.	food#1	service#0	staff#-1
So if he can't find fresh-good product, he'll remove a dish from the menu which I think is fantastic.	food#1	menu#0
There are some reviews complaining about the menu but I had the same dish the first three times that I was there - and any specials that I have had have been excellent.	menu#0	food#1
The final blow came when the waitress scorned our 16% tip for the meal.	staff#-1	food#0
Recommend eating at the bar for an intimate, relaxed dinner.	place#0	food#1
When the food arrived, the portions were really small, and didn't really reflect the awesome descriptions on the menu.	food#0	miscellaneous#-1
We ordered the Tuna a la carte and Wild Salmon and chicken breast on the Prix Fixe.	food#1	price#0
oh, and if you're there for drinks at 3:30 on a weekday afternoon, when the place is empty - and ask for a bread basket - they'll charge you $6.	food#0	place#-1
Only problem was - an older gentleman (well-dressed but a little enebriated) chose to sit down right next to me - despite the fact that all 15 other seats were free - order himself a martini, and then describe how dry and dissapointing the burger was when he ordered it a few days ago.	staff#-1	miscellaneous#-1	food#0
You can't fault them for serving up some pretty good food, even if it's a bit overpriced.	service#0	food#1
We waited at the bar for only 10 minutes (we had a reservation) - can't complain about that, the restaurant was full and I enjoyed the lively atmosphere and music.	place#0	ambience#1
Bartender made a bad drink for me and I sent it back and was charged for it.	staff#0	food#-1
The bar has a large selection of beers on tap,bottles or cans.	place#0	miscellaneous#1	food#0
Waited 30 min for a brick they call bread and water, another hour for food (tiiiiiiiny portions).	food#0	miscellaneous#-1
My friends and I dropped by on a Sunday, and there was absolutely NO SERVICE (the supposed only female bartender even told us there was no one else but her, and given that there were people in there waiting to dine and drink, that was ridicoulas!	service#-1	food#0
The menu was in Italian- might as well have been in Esperanto;that put us at the mercy of the waiter for recommendations.	menu#0	staff#-1
We had to flag down the waiter even to refill water glasses!	staff#-1	miscellaneous#0
Waiter spilled a decent amount of water on my friend's plate -and then walked away - didn't remove the plate!	staff#-1	food#0
our waiter noticed it was my bday w/o me saying, and brought me cake w/ candles.	staff#1	food#0
The decor is not special at all but their food and amazing prices make up for it.	ambience#-1	food#1	price#1
Rather you are paying rock bottom price for a meal that could cost you triple any where else.	price#-1	food#0
Granted we were just the girls, but this would also be a great date spot b/c the ambiance is chic and bustling yet you can also hear the conversation at your own table rather than a loud din or worse, someone else's conversation.	miscellaneous#1	ambience#-1
The portions are big so you can split an appetizer.	miscellaneous#1	food#0
In the front bar, boisterous neighbors and friends share bottles of wine; the large dining room, with its lovely painted ceiling and oversized portrait of a portly chef, is the destination for serious eating.	place#0	food#0	ambience#1	staff#1
The calamari, the penne and vodka sauce, the friendly service the parking and the open area kitchen to see all the action in the making!	food#0	service#1
I've never been able to find a lunch place in the midtown with the same quality and service, until now.	food#0	miscellaneous#1	service#1
staff is still working out their kinks and learning about the menu but no real complaints.	staff#1	menu#0
It was worth the wait , an hour, without a reservation, for an out of this world meal.	service#1	miscellaneous#0
Among us, we ordered a large sampling of the menu, and everyone thoroughly enjoyed their meal.	menu#0	food#1
Service was unbelievably on target down to the smallest detail; our waiter invited us to sample a new desert under consideration for their menu and a new line of ice wines.	service#1	staff#1	menu#0	food#0
In addition, the manager refused to come over to apologize - but told the waitress to offer us TWO desserts on the house- when there were FOUR people dining.	staff#-1	food#0
The waiter disappeared after dropping off the food so I had no choice but to eat it as is.	staff#-1	food#0
I did not find the wait staff to rude at all, how involved do you really want them in your meal right?	staff#1	food#0
Half way through the meal my husband had to go to the bar to order his own beer, since the server never came back.	food#0	place#0	staff#-1
To the amusement of our server, I wrote everything down, lest I forget a single morsel (about 21 different dishes).	staff#1	food#0
Order the porterhouse and they put it between you and you kind of eat family style at a wooden table.	food#0	miscellaneous#1
It's just a diner, but three decent hearty lunches for 12 bucks?	place#0	food#1
I ordered a medium Cub burger and it came out well done, not that my server would have noticed since we didn't see her again until she brought the check.	staff#-1	price#0
The bar gets out of control busy due to it's proximity to Fordham University--but the Fordham kids are cool, so it's alright!	place#0	miscellaneous#1
The waiter spent a long time telling us about the menu (and more about his own life history in the process.	staff#-1	menu#0
Comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (Belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).	ambience#1	food#0	miscellaneous#0
In other words, conserative types craving simpler things like grilled chicken or salmon probably would not appreciate Tabla's distinctive and unusual menu.	food#0	menu#-1
I write that in quotes becuase iceberg lettuce, stale Pepperidge Farm croutons and bottled dressing does not a salad make.	food#0	miscellaneous#-1
The menu sticks to standard Italian dishes--linguine with clam sauce, chicken parmigiana, and fettuccine Alfredo--but the reasonable prices add to the charm.	menu#0	food#0	price#1
The waiter nearly yelled at me when I asked for more water.	staff#-1	food#0
When I asked for a particular drink, the waitress gave me dirty look and annoyed b/c they didn't know what it was.	food#0	staff#-1
WAY OVER PRICED , HAD MUCH BETTER MEALS FOR JUST OVER HALF THE PRICE IN PLACES JUST AS NICE.	price#-1	food#1
then, the waiter had nerve to charge me for the fruit salad and bloody mary (which we didn't drink) that came with the omelet (brunch special).	staff#-1	food#0
I had the waiters bring back so much meat that that asked me if I wanted Flank steak for dessert.	staff#-1	food#1
This was followed by various wacky hijinks: overly sweet foie de gras, lack of extra ginger/soy sauce, minute portions even for sushi, appetizers arriving at different times.	miscellaneous#-1	food#0
The waiter kept pestering us for our order even though we were among the last diners.	staff#-1	price#0
Waiter suggests a beer, and offers to bring a small glass, to taste it and see if I like it, before I even order the beer!	staff#1	miscellaneous#0
I ordered dessert and it was they gave me the wrong flavor of ice cream.	food#0	ambience#-1
We started at the bar with a nice bottle of wine, which was priced fairly and sampled several different cheeses.	place#0	food#1
A 3 course-meal took 2 1/2 hours, including 20 - 30 minutes waiting to get the check after dessert.	service#-1	food#0
And the room is VERY noisy, but I suppose that's because everyone is having a good time.	place#-1	miscellaneous#1
We fully relied on our very capable waiter for choices of the menu and we were not disappointed.	staff#1	menu#0
The food was abundant and good but wasn't worth the unpleasant wait.	food#1	service#-1
perhaps the place is better after the theatre crowd is gone but we were in the midst of it and it wasn't a very enjoyable experience.	place#1	miscellaneous#0
The waiter didn't know the menu, didn't bring more than one item at a time, and put some orders in twice with the kitchen.	staff#-1	menu#0	place#0
The Scene You won't blink twice at the restaurant's spartan decor: As the packed crowds and critics' praises wallpapering the front wall agree, this longtime local favorite is truly one of the area's most exquisite finds.	miscellaneous#0	ambience#1
The rolls are tiny so you have to order more anyway and they will often get your order wrong if you stray from the menu.	food#-1	menu#0
Into our appetizer, an adjacent table became available, and we asked if we could use it, but the waiter said it most likely was being used.	food#0	staff#-1
The service has always been outstanding and even when we didn't have a reservation they worked something out, where I agreed to keep our meal to just eating.	service#1	miscellaneous#0	food#0
We reserved the downstair lounge for private parties and the price was fairly reasonable.	place#0	price#1
To start with - the maitre'd forgot our reservation and then when it came time to sit us down - he told us we only had an hour.	staff#-1	miscellaneous#0
In Short The bi-level dining room, which resembles a bamboo-thatched hut, is a brightly-lit, wide-open space with high ceilings and laminated depictions of Indian village life.	food#0	place#1
At least the entertainment was free, as we were able to witness one customer wooing a waitress, and another being drenched in milk.	ambience#1	staff#-1	food#0
The table next to us recommended that share because the portions are big(we split two entrees)The food was so good I wish that there was some left over to take home for the next day.	miscellaneous#1	food#0
We were immediately seated (the restaurant was no where close to being packed, surprise, surprise) There are very few selections on the menu and the food is not that great and the dining experience at Butter is completely overrated.	menu#0	food#-1
The service was good, but not excellent; however, the waiter was initially huffy with me when my guest was only 5 minutes late, threatening to make me move!	service#1	staff#-1
When our entrees came, at least 3 or 4 waiters / waitresses came by at different times to wish us bon apetit.	food#0	staff#-1
the server absolutely did not know what in the world he was talking about when we aske questios about the menu, and he barely spoke English.	staff#-1	menu#0
Warning Service is decent, but it takes forever to get the check.	service#1	price#-1
Good food, but bad service.	food#1	service#-1
The waiters actually roll their eyes when you order something, as if you are imposing on them by ordering food.	staff#-1	food#0
Our waiter had started to circle around our table like a shark after our 2nd dish, taking out plates when we were not even done.	staff#-1	miscellaneous#0
My reservation for 2 was during lunch and it seemed that because I was literally 2 minutes late, the hostess felt the need to seat every party before mine.	miscellaneous#0	food#0	staff#-1
